film,filmLabel,publicationYear,assessmentLabel,outcomeLabel,reviewScore
http://www.wikidata.org/entity/Q1905968,Акира,1991,тест Фельдмана,не проходит,0/10
http://www.wikidata.org/entity/Q1905968,Акира,1991,тест Вито Руссо,не проходит,0/3
http://www.wikidata.org/entity/Q1905968,Акира,1991,Raleigh Becket Test,не проходит,1/3
http://www.wikidata.org/entity/Q1905968,Акира,1991,Topside Test,не проходит,0/3
http://www.wikidata.org/entity/Q1905968,Акира,1991,обратный тест Мако Мори,проходит,
http://www.wikidata.org/entity/Q1905968,Акира,1989,обратный тест Бекдел,проходит,
http://www.wikidata.org/entity/Q1905968,Акира,1989,Russ Test,не проходит,1/3
http://www.wikidata.org/entity/Q1905968,Акира,1989,тест Тауриэль,проходит,
http://www.wikidata.org/entity/Q1905968,Акира,1989,Тест Лины Уэйт,не проходит,0/3
http://www.wikidata.org/entity/Q1905968,Акира,1989,тест Бекдел,не проходит,1/3
http://www.wikidata.org/entity/Q1905968,Акира,1989,тест Риза,неприменимо,
http://www.wikidata.org/entity/Q1905968,Акира,1989,тест Ландау,проходит,
http://www.wikidata.org/entity/Q1905968,Акира,1989,Coates Test,не проходит,0/3
http://www.wikidata.org/entity/Q1905968,Акира,1989,Celia Imrie Test,не проходит,1/3
http://www.wikidata.org/entity/Q1905968,Акира,1989,обратный тест Ландау,проходит,
http://www.wikidata.org/entity/Q1905968,Акира,1989,BubbleGum Test,не проходит,0/3
http://www.wikidata.org/entity/Q1905968,Акира,1989,тест Мако Мори,проходит,
http://www.wikidata.org/entity/Q1905968,Акира,1989,тест Шукла,не проходит,0/3
http://www.wikidata.org/entity/Q1905968,Акира,1989,AfroBubbleGum Test,не проходит,0/3
http://www.wikidata.org/entity/Q1905968,Акира,1989,тест Тириона,проходит,
http://www.wikidata.org/entity/Q1905968,Акира,1989,reverse Waithe Test,не проходит,0/3
http://www.wikidata.org/entity/Q1905968,Акира,1989,тест Фельдмана,не проходит,0/10
http://www.wikidata.org/entity/Q1905968,Акира,1989,тест Вито Руссо,не проходит,0/3
http://www.wikidata.org/entity/Q1905968,Акира,1989,Raleigh Becket Test,не проходит,1/3
http://www.wikidata.org/entity/Q1905968,Акира,1989,Topside Test,не проходит,0/3
http://www.wikidata.org/entity/Q1905968,Акира,1989,обратный тест Мако Мори,проходит,
http://www.wikidata.org/entity/Q1905968,Акира,1988,обратный тест Бекдел,проходит,
http://www.wikidata.org/entity/Q1905968,Акира,1988,Russ Test,не проходит,1/3
http://www.wikidata.org/entity/Q1905968,Акира,1988,тест Тауриэль,проходит,
http://www.wikidata.org/entity/Q1905968,Акира,1988,Тест Лины Уэйт,не проходит,0/3
http://www.wikidata.org/entity/Q1905968,Акира,1988,тест Бекдел,не проходит,1/3
http://www.wikidata.org/entity/Q1905968,Акира,1988,тест Риза,неприменимо,
http://www.wikidata.org/entity/Q1905968,Акира,1988,тест Ландау,проходит,
http://www.wikidata.org/entity/Q5815826,Тайна Коко,2018,тест Мако Мори,проходит,
http://www.wikidata.org/entity/Q5815826,Тайна Коко,2018,обратный тест Бекдел,проходит,
http://www.wikidata.org/entity/Q5815826,Тайна Коко,2018,тест Бекдел,проходит,
http://www.wikidata.org/entity/Q5815826,Тайна Коко,2018,тест Мако Мори,проходит,
http://www.wikidata.org/entity/Q5815826,Тайна Коко,2018,обратный тест Бекдел,проходит,
http://www.wikidata.org/entity/Q5815826,Тайна Коко,2018,тест Бекдел,проходит,
http://www.wikidata.org/entity/Q5815826,Тайна Коко,2017,тест Мако Мори,проходит,
http://www.wikidata.org/entity/Q5815826,Тайна Коко,2017,обратный тест Бекдел,проходит,
http://www.wikidata.org/entity/Q5815826,Тайна Коко,2017,тест Бекдел,проходит,
http://www.wikidata.org/entity/Q5815826,Тайна Коко,2017,тест Мако Мори,проходит,
http://www.wikidata.org/entity/Q5815826,Тайна Коко,2017,обратный тест Бекдел,проходит,
http://www.wikidata.org/entity/Q5815826,Тайна Коко,2017,тест Бекдел,проходит,
http://www.wikidata.org/entity/Q5815826,Тайна Коко,2017,тест Мако Мори,проходит,
http://www.wikidata.org/entity/Q5815826,Тайна Коко,2017,обратный тест Бекдел,проходит,
http://www.wikidata.org/entity/Q5815826,Тайна Коко,2017,тест Бекдел,проходит,
http://www.wikidata.org/entity/Q5815826,Тайна Коко,2017,тест Мако Мори,проходит,
http://www.wikidata.org/entity/Q5815826,Тайна Коко,2017,обратный тест Бекдел,проходит,
http://www.wikidata.org/entity/Q5815826,Тайна Коко,2017,тест Бекдел,проходит,
http://www.wikidata.org/entity/Q5815826,Тайна Коко,2017,тест Мако Мори,проходит,
http://www.wikidata.org/entity/Q5815826,Тайна Коко,2017,обратный тест Бекдел,проходит,
http://www.wikidata.org/entity/Q5815826,Тайна Коко,2017,тест Бекдел,проходит,
http://www.wikidata.org/entity/Q5910630,Hot Wheels: World Race,2003,тест Бекдел,не проходит,
http://www.wikidata.org/entity/Q5910630,Hot Wheels: World Race,2000,тест Бекдел,не проходит,
http://www.wikidata.org/entity/Q6135692,International Super Spy,2007,тест Бекдел,не проходит,
http://www.wikidata.org/entity/Q6144664,Головоломка,2015,тест Мако Мори,проходит,
http://www.wikidata.org/entity/Q6144664,Головоломка,2015,тест Бекдел,проходит,
http://www.wikidata.org/entity/Q6296387,Рио 2,2014,тест Бекдел,проходит,
http://www.wikidata.org/entity/Q6296387,Рио 2,2014,тест Бекдел,проходит,
http://www.wikidata.org/entity/Q6296387,Рио 2,2014,тест Бекдел,проходит,
http://www.wikidata.org/entity/Q6378736,Индюки: Назад в будущее,2014,тест Бекдел,не проходит,
http://www.wikidata.org/entity/Q6378736,Индюки: Назад в будущее,2013,тест Бекдел,не проходит,
http://www.wikidata.org/entity/Q6378736,Индюки: Назад в будущее,2013,тест Бекдел,не проходит,
http://www.wikidata.org/entity/Q6378736,Индюки: Назад в будущее,2013,тест Бекдел,не проходит,
http://www.wikidata.org/entity/Q6929072,Приключения мистера Пибоди и Шермана,2014,тест Бекдел,не проходит,
http://www.wikidata.org/entity/Q6929072,Приключения мистера Пибоди и Шермана,2014,тест Бекдел,не проходит,
http://www.wikidata.org/entity/Q6929072,Приключения мистера Пибоди и Шермана,2014,тест Бекдел,не проходит,
http://www.wikidata.org/entity/Q6929072,Приключения мистера Пибоди и Шермана,2014,тест Бекдел,не проходит,
http://www.wikidata.org/entity/Q6966481,Последний фильм Наруто. Фильм 10,2016,тест Бекдел,не проходит,
http://www.wikidata.org/entity/Q6966481,Последний фильм Наруто. Фильм 10,2014,тест Бекдел,не проходит,
http://www.wikidata.org/entity/Q4499813,Дом,2015,тест Бекдел,проходит,
http://www.wikidata.org/entity/Q4499813,Дом,2015,тест Бекдел,проходит,
http://www.wikidata.org/entity/Q4859679,Barbie and the Rockers: Out of This World,1987,тест Бекдел,проходит,
http://www.wikidata.org/entity/Q5111375,Christmas Is Here Again,2007,тест Бекдел,проходит,
http://www.wikidata.org/entity/Q5317361,Пиноккио,2013,тест Бекдел,не проходит,
http://www.wikidata.org/entity/Q5317361,Пиноккио,2013,тест Мако Мори,не проходит,
http://www.wikidata.org/entity/Q5317361,Пиноккио,2013,обратный тест Бекдел,проходит,
http://www.wikidata.org/entity/Q5317361,Пиноккио,2013,тест Вито Руссо,не проходит,0/3
http://www.wikidata.org/entity/Q5317361,Пиноккио,2012,тест Бекдел,не проходит,
